,date,volatility,polarity
0,2022-01-31,24.83,
1,2022-02-01,21.959999,0.1922019515164542
2,2022-02-02,22.09,0.044933059440756824
3,2022-02-03,24.35,0.07105651115081103
4,2022-02-04,23.219999,0.07078726898593982
5,2022-02-07,22.860001,0.06392005595216611
6,2022-02-08,21.440001,0.04497277277860419
7,2022-02-09,19.959999,0.06142053465534057
8,2022-02-10,23.91,0.04008295084078025
9,2022-02-11,27.360001,0.057483710975238286
10,2022-02-14,28.33,0.05325513342803094
11,2022-02-15,25.700001,0.05939455887413866
12,2022-02-16,24.290001,0.05027454338596732
13,2022-02-17,28.110001,0.06652688064364039
14,2022-02-18,27.75,0.06116810168997369
15,2022-02-22,28.809999,0.03613667332705871
16,2022-02-23,31.02,0.05866102244491723
17,2022-02-24,30.32,0.06420220553684336
18,2022-02-25,27.59,0.07562752409822769
19,2022-02-28,30.15,0.09482078582007379
20,2022-03-01,33.32,0.1339602594956379
21,2022-03-02,30.74,0.07507791013301165
22,2022-03-03,30.48,0.08218058308580026
23,2022-03-04,31.98,0.04422543106197155
24,2022-03-07,36.450001,0.056979300214640434
25,2022-03-08,35.130001,0.06361976301286694
26,2022-03-09,32.450001,0.09126757710113333
27,2022-03-10,30.23,0.07305880397361783
28,2022-03-11,30.75,0.0856948329100438
29,2022-03-14,31.77,0.10505488529604938
30,2022-03-15,29.83,0.054248088182190256
31,2022-03-16,26.67,0.1520742451265498
32,2022-03-17,25.67,0.10857939202237672
33,2022-03-18,23.870001,0.13291943587350927
34,2022-03-21,23.530001,0.18127078672120592
35,2022-03-22,22.940001,0.13759312644849353
36,2022-03-23,23.57,0.08896266148408861
37,2022-03-24,21.67,0.10195795221489633
38,2022-03-25,20.809999,0.20629569400505401
39,2022-03-28,19.629999,0.11371831782500579
40,2022-03-29,18.9,0.13511798601177782
41,2022-03-30,19.33,0.12083117044226485
42,2022-03-31,20.559999,0.11563934490207688
43,2022-04-01,19.629999,0.09531502223587833
44,2022-04-04,18.57,0.1444445890997165
45,2022-04-05,21.030001,0.12403174591821711
46,2022-04-06,22.1,0.13281092127139932
47,2022-04-07,21.549999,0.08436722081344225
48,2022-04-08,21.16,0.06633067798541031
49,2022-04-11,24.370001,0.2585021394712893
50,2022-04-12,24.26,0.22859272349488816
51,2022-04-13,21.82,0.1321351305242328
52,2022-04-14,22.700001,0.179801155184017
53,2022-04-18,22.17,0.15236807995748308
54,2022-04-19,21.370001,0.11689037906381158
55,2022-04-20,20.32,0.09509038548099971
56,2022-04-21,22.68,0.15963725722578892
57,2022-04-22,28.209999,
58,2022-04-25,27.02,
59,2022-04-26,33.52,
60,2022-04-27,31.6,
61,2022-04-28,29.99,
62,2022-04-29,33.400002,
