,date,volatility,polarity
0,2022-01-31,24.83,
1,2022-02-01,21.959999,
2,2022-02-02,22.09,0.8333330555556585
3,2022-02-03,24.35,-0.07142838340588364
4,2022-02-04,23.219999,0.4768515415383318
5,2022-02-07,22.860001,0.18222217534569124
6,2022-02-08,21.440001,0.12698423985870086
7,2022-02-09,19.959999,0.44015628519359984
8,2022-02-10,23.91,0.37998071627456476
9,2022-02-11,27.360001,0.2866665561111589
10,2022-02-14,28.33,0.4933859459091421
11,2022-02-15,25.700001,0.17727275472846307
12,2022-02-16,24.290001,0.6179651948724888
13,2022-02-17,28.110001,0.5864464877034332
14,2022-02-18,27.75,0.7171712522450303
15,2022-02-22,28.809999,0.31817031082741015
16,2022-02-23,31.02,0.2999998805556058
17,2022-02-24,30.32,0.2757367966559736
18,2022-02-25,27.59,0.2816090282568322
19,2022-02-28,30.15,0.07894734429823339
20,2022-03-01,33.32,0.3087298778139425
21,2022-03-02,30.74,0.5488480872848186
22,2022-03-03,30.48,-0.19111093200018653
23,2022-03-04,31.98,0.3999558679650188
24,2022-03-07,36.450001,0.21908084828692587
25,2022-03-08,35.130001,0.13747771700185646
26,2022-03-09,32.450001,0.36926382866233515
27,2022-03-10,30.23,0.2659146493263802
28,2022-03-11,30.75,0.4238092237700925
29,2022-03-14,31.77,0.3818179478789841
30,2022-03-15,29.83,0.5614417752458946
31,2022-03-16,26.67,0.27676745766574445
32,2022-03-17,25.67,0.3066664612594313
33,2022-03-18,23.870001,0.46031716725477173
34,2022-03-21,23.530001,0.04065661725926264
35,2022-03-22,22.940001,0.21041662684025883
36,2022-03-23,23.57,0.30597134292796685
37,2022-03-24,21.67,0.38647605718283917
38,2022-03-25,20.809999,0.3614160985100851
39,2022-03-28,19.629999,0.7264955010958677
40,2022-03-29,18.9,0.8428568366158274
41,2022-03-30,19.33,-0.06078427656864595
42,2022-03-31,20.559999,0.3952379698611553
43,2022-04-01,19.629999,0.46666634416694475
44,2022-04-04,18.57,0.5928568653460158
45,2022-04-05,21.030001,0.6036627358867785
46,2022-04-06,22.1,0.0805555269676042
47,2022-04-07,21.549999,0.2754901412663381
48,2022-04-08,21.16,0.1479500536113617
49,2022-04-11,24.370001,0.37314783536294716
50,2022-04-12,24.26,0.613332993722474
51,2022-04-13,21.82,0.3333330722224509
52,2022-04-14,22.700001,0.12280702111107647
53,2022-04-18,22.17,0.37368388605292935
54,2022-04-19,21.370001,0.2751632058153357
55,2022-04-20,20.32,0.6734295068817441
56,2022-04-21,22.68,0.5365587479752585
57,2022-04-22,28.209999,0.5068023400716094
58,2022-04-25,27.02,0.3328502958379141
59,2022-04-26,33.52,0.08539551808001636
60,2022-04-27,31.6,0.4349412744123449
61,2022-04-28,29.99,0.5502053836344477
62,2022-04-29,33.400002,0.49411745775919846
