,date,volatility,polarity
0,2022-01-31,24.83,
1,2022-02-01,21.959999,0.3062487277970126
2,2022-02-02,22.09,0.7968250998364494
3,2022-02-03,24.35,0.8333328472225717
4,2022-02-04,23.219999,0.9999991666674166
5,2022-02-07,22.860001,0.6666664861111607
6,2022-02-08,21.440001,0.48333307388906854
7,2022-02-09,19.959999,0.7037032469139592
8,2022-02-10,23.91,0.47936490522304753
9,2022-02-11,27.360001,0.999999000001
10,2022-02-14,28.33,0.7777774629630957
11,2022-02-15,25.700001,0.33333322222225925
12,2022-02-16,24.290001,0.7142853049889865
13,2022-02-17,28.110001,-0.16666644444468515
14,2022-02-18,27.75,0.33333344444418517
15,2022-02-22,28.809999,0.9499996983334518
16,2022-02-23,31.02,0.7950085141760106
17,2022-02-24,30.32,0.38762601018093434
18,2022-02-25,27.59,0.3499998041668059
19,2022-02-28,30.15,0.07087721139238211
20,2022-03-01,33.32,0.6757572592931349
21,2022-03-02,30.74,0.7333328177782787
22,2022-03-03,30.48,0.7904760407284895
23,2022-03-04,31.98,0.8999998054167143
24,2022-03-07,36.450001,0.9999997333334089
25,2022-03-08,35.130001,0.6032465292102431
26,2022-03-09,32.450001,-0.22222191280893855
27,2022-03-10,30.23,0.7999997733334009
28,2022-03-11,30.75,0.15444438001856314
29,2022-03-14,31.77,0.5766663693890648
30,2022-03-15,29.83,0.476410600033041
31,2022-03-16,26.67,-0.999999000001
32,2022-03-17,25.67,0.19999996740736328
33,2022-03-18,23.870001,0.9999992777784538
34,2022-03-21,23.530001,0.999999000001
35,2022-03-22,22.940001,0.9245609512832061
36,2022-03-23,23.57,-0.2857138163270262
37,2022-03-24,21.67,-0.14285666836784505
38,2022-03-25,20.809999,0.5238092862812971
39,2022-03-28,19.629999,0.291666748263708
40,2022-03-29,18.9,0.24730846868901868
41,2022-03-30,19.33,0.4999994375005469
42,2022-03-31,20.559999,0.99999960000018
43,2022-04-01,19.629999,0.6074072635802923
44,2022-04-04,18.57,0.4629625478399283
45,2022-04-05,21.030001,0.6999994945242607
46,2022-04-06,22.1,0.23707473732349446
47,2022-04-07,21.549999,0.5124442941763768
48,2022-04-08,21.16,0.9999997500000624
49,2022-04-11,24.370001,0.7060601696468104
50,2022-04-12,24.26,0.799999731666769
51,2022-04-13,21.82,0.7866661704448691
52,2022-04-14,22.700001,0.9999995555557591
53,2022-04-18,22.17,0.8888885956791421
54,2022-04-19,21.370001,0.851851710905377
55,2022-04-20,20.32,0.5555554567901467
56,2022-04-21,22.68,0.5965215231175431
57,2022-04-22,28.209999,0.7777776913580343
58,2022-04-25,27.02,-0.2222221203704182
59,2022-04-26,33.52,0.9629623374491075
60,2022-04-27,31.6,0.26451997853078363
61,2022-04-28,29.99,0.86956486396436
62,2022-04-29,33.400002,0.7037034783951963
