,date,volatility,polarity
0,2022-01-31,24.83,0.5833329398151323
1,2022-02-01,21.959999,0.4369046530470668
2,2022-02-02,22.09,0.651514753788197
3,2022-02-03,24.35,0.22010573330946034
4,2022-02-04,23.219999,0.372198737142991
5,2022-02-07,22.860001,0.6402114506929395
6,2022-02-08,21.440001,0.3952380550452786
7,2022-02-09,19.959999,0.6666663194446781
8,2022-02-10,23.91,0.048611123553189584
9,2022-02-11,27.360001,0.45502637661875994
10,2022-02-14,28.33,0.6723806666917761
11,2022-02-15,25.700001,0.6357141109694383
12,2022-02-16,24.290001,0.5460315913322515
13,2022-02-17,28.110001,0.4010912115432356
14,2022-02-18,27.75,0.3517597667499649
15,2022-02-22,28.809999,0.2564921299469404
16,2022-02-23,31.02,0.3223974307924651
17,2022-02-24,30.32,0.6212893275485547
18,2022-02-25,27.59,0.6344667151973783
19,2022-02-28,30.15,0.46695217688232615
20,2022-03-01,33.32,0.06145139104341869
21,2022-03-02,30.74,0.3150375466376064
22,2022-03-03,30.48,0.3040292430446353
23,2022-03-04,31.98,0.64190436404567
24,2022-03-07,36.450001,0.5802717327165493
25,2022-03-08,35.130001,0.3433583120599132
26,2022-03-09,32.450001,0.3227511452802363
27,2022-03-10,30.23,0.6698409580387485
28,2022-03-11,30.75,0.7714281969390414
29,2022-03-14,31.77,0.20238091553288773
30,2022-03-15,29.83,0.6507933337492614
31,2022-03-16,26.67,0.7095507922713179
32,2022-03-17,25.67,0.7069593300194392
33,2022-03-18,23.870001,0.37619033838924215
34,2022-03-21,23.530001,0.15079359416574747
35,2022-03-22,22.940001,0.06819378440443828
36,2022-03-23,23.57,0.056909959252204205
37,2022-03-24,21.67,0.21480563852944898
38,2022-03-25,20.809999,0.37263428180469255
39,2022-03-28,19.629999,0.3428571005562559
40,2022-03-29,18.9,0.33416127673485974
41,2022-03-30,19.33,0.20787869327640957
42,2022-03-31,20.559999,0.1258083499138771
43,2022-04-01,19.629999,0.10095242153450021
44,2022-04-04,18.57,0.21409124526026935
45,2022-04-05,21.030001,0.42226865151081205
46,2022-04-06,22.1,0.3813634334140462
47,2022-04-07,21.549999,0.1827415870315476
48,2022-04-08,21.16,0.5715049920388552
49,2022-04-11,24.370001,0.3478569092071242
50,2022-04-12,24.26,0.15759049815950166
51,2022-04-13,21.82,0.2912245042508612
52,2022-04-14,22.700001,0.5014002360280161
53,2022-04-18,22.17,0.23777774139504199
54,2022-04-19,21.370001,0.6493297932418043
55,2022-04-20,20.32,0.6649955355818328
56,2022-04-21,22.68,0.3398494850132355
57,2022-04-22,28.209999,0.7159860323064141
58,2022-04-25,27.02,0.39907376527294747
59,2022-04-26,33.52,0.3261781609044005
60,2022-04-27,31.6,0.6389740977062102
61,2022-04-28,29.99,0.3185183782716695
62,2022-04-29,33.400002,0.4575756285787282
