,date,volatility,polarity
0,2022-01-31,24.83,
1,2022-02-01,21.959999,-0.09933810945853197
2,2022-02-02,22.09,0.03469648527073338
3,2022-02-03,24.35,0.05972914340576883
4,2022-02-04,23.219999,0.13211886557122296
5,2022-02-07,22.860001,0.08423048914994492
6,2022-02-08,21.440001,0.1255058568671833
7,2022-02-09,19.959999,0.04883771643373225
8,2022-02-10,23.91,0.08273944354333147
9,2022-02-11,27.360001,0.040231666006742536
10,2022-02-14,28.33,0.17945591671837022
11,2022-02-15,25.700001,0.020977896830035262
12,2022-02-16,24.290001,0.25267268361780015
13,2022-02-17,28.110001,0.02238649989437935
14,2022-02-18,27.75,0.1728708109857761
15,2022-02-22,28.809999,0.004891156661137209
16,2022-02-23,31.02,0.22708728833153052
17,2022-02-24,30.32,0.16644159775766706
18,2022-02-25,27.59,0.20104072261652642
19,2022-02-28,30.15,0.07585034666042942
20,2022-03-01,33.32,0.19130213619258318
21,2022-03-02,30.74,0.023500672438461226
22,2022-03-03,30.48,0.04895002937933601
23,2022-03-04,31.98,0.2016583385354538
24,2022-03-07,36.450001,0.16538251610236843
25,2022-03-08,35.130001,0.46035905861919457
26,2022-03-09,32.450001,0.21659140036110586
27,2022-03-10,30.23,0.19561340148393874
28,2022-03-11,30.75,0.148084766349952
29,2022-03-14,31.77,0.11699093073045795
30,2022-03-15,29.83,0.22639022581114132
31,2022-03-16,26.67,0.2025328269854087
32,2022-03-17,25.67,0.10627290212238388
33,2022-03-18,23.870001,0.2909231111730154
34,2022-03-21,23.530001,0.19046808939843723
35,2022-03-22,22.940001,0.1994313416298628
36,2022-03-23,23.57,0.27025811789174214
37,2022-03-24,21.67,0.11744313423175304
38,2022-03-25,20.809999,-0.012702488278409425
39,2022-03-28,19.629999,-0.03309481757868102
40,2022-03-29,18.9,-0.02351207518244941
41,2022-03-30,19.33,0.15914821667686163
42,2022-03-31,20.559999,-0.026827586204398485
43,2022-04-01,19.629999,0.15356302117146906
44,2022-04-04,18.57,0.34363436415136633
45,2022-04-05,21.030001,0.15923889038391614
46,2022-04-06,22.1,0.1658574944618916
47,2022-04-07,21.549999,0.4524723009248501
48,2022-04-08,21.16,0.07821503140429027
49,2022-04-11,24.370001,0.18945879739353547
50,2022-04-12,24.26,0.13647920040013992
51,2022-04-13,21.82,0.23309433651820072
52,2022-04-14,22.700001,0.012287724681815082
53,2022-04-18,22.17,0.05994764086711057
54,2022-04-19,21.370001,0.130460785478797
55,2022-04-20,20.32,0.13144486889473828
56,2022-04-21,22.68,0.7555553674074585
57,2022-04-22,28.209999,
58,2022-04-25,27.02,
59,2022-04-26,33.52,
60,2022-04-27,31.6,
61,2022-04-28,29.99,
62,2022-04-29,33.400002,
