,date,volatility,polarity
0,2022-01-31,24.83,
1,2022-02-01,21.959999,0.28072800048059493
2,2022-02-02,22.09,0.5691607855974639
3,2022-02-03,24.35,0.8333328472225717
4,2022-02-04,23.219999,0.7499993750005625
5,2022-02-07,22.860001,0.44444432407410717
6,2022-02-08,21.440001,0.42962939901250535
7,2022-02-09,19.959999,0.48717917094043334
8,2022-02-10,23.91,0.47936490522304753
9,2022-02-11,27.360001,0.74999925000075
10,2022-02-14,28.33,0.38888873148154784
11,2022-02-15,25.700001,0.24999991666669444
12,2022-02-16,24.290001,0.7142853049889865
13,2022-02-17,28.110001,-0.13333315555574812
14,2022-02-18,27.75,0.2000000666665111
15,2022-02-22,28.809999,0.9499996983334518
16,2022-02-23,31.02,0.7227350128872824
17,2022-02-24,30.32,0.2138626263067224
18,2022-02-25,27.59,0.20588223774517994
19,2022-02-28,30.15,0.05062657956598722
20,2022-03-01,33.32,0.4955553234816323
21,2022-03-02,30.74,0.2933331271113115
22,2022-03-03,30.48,0.7377776380132569
23,2022-03-04,31.98,0.8999998054167143
24,2022-03-07,36.450001,0.6666664888889392
25,2022-03-08,35.130001,0.5448678328350584
26,2022-03-09,32.450001,-0.1481479418726257
27,2022-03-10,30.23,0.7999997733334009
28,2022-03-11,30.75,0.08910252693378642
29,2022-03-14,31.77,0.368084916631318
30,2022-03-15,29.83,0.4234760889182586
31,2022-03-16,26.67,-0.999999000001
32,2022-03-17,25.67,0.12857140761901925
33,2022-03-18,23.870001,0.7499994583338403
34,2022-03-21,23.530001,0.4999995000005
35,2022-03-22,22.940001,0.8783329037190459
36,2022-03-23,23.57,-0.2857138163270262
37,2022-03-24,21.67,-0.14285666836784505
38,2022-03-25,20.809999,0.29931959216074117
39,2022-03-28,19.629999,0.19444449884247197
40,2022-03-29,18.9,0.19614119930508378
41,2022-03-30,19.33,0.3333329583336979
42,2022-03-31,20.559999,0.7499997000001349
43,2022-04-01,19.629999,0.546666537222263
44,2022-04-04,18.57,0.3472219108799462
45,2022-04-05,21.030001,0.5444440512966472
46,2022-04-06,22.1,0.20744039515805765
47,2022-04-07,21.549999,0.40456128487608695
48,2022-04-08,21.16,0.9999997500000624
49,2022-04-11,24.370001,0.5974355281626857
50,2022-04-12,24.26,0.6399997853334152
51,2022-04-13,21.82,0.7866661704448691
52,2022-04-14,22.700001,0.9999995555557591
53,2022-04-18,22.17,0.8888885956791421
54,2022-04-19,21.370001,0.851851710905377
55,2022-04-20,20.32,0.3703703045267645
56,2022-04-21,22.68,0.5422922937432211
57,2022-04-22,28.209999,0.38888884567901716
58,2022-04-25,27.02,-0.16666659027781364
59,2022-04-26,33.52,0.5777774024694645
60,2022-04-27,31.6,0.16706524959838964
61,2022-04-28,29.99,0.7453413119694514
62,2022-04-29,33.400002,0.5757573914142515
